9.054177996436572062e-01,6.097668931741728748e-02,-1.426748674596092226e-01
-1.207974519950210102e-01,-1.997582149249041983e-01,4.738190309702019487e-01
9.985526123411789801e-01,7.150713875893854876e-02,-8.061126917156995475e-01
2.126941632801002680e-01,3.265529228762320546e-01,7.424755070933948264e-01
-7.711242750343410002e-01,6.945015623306194374e-01,-9.592328751784002794e-01
-8.133985651913400172e-01,1.892835101965628652e-01,-6.128964791014479552e-01
8.258184943010653534e-01,5.993703819662021814e-03,1.201995811813050263e-01
6.204632432834076283e-01,-5.234048187819264619e-01,-8.353995827094906623e-01
-6.902069248097866261e-01,-7.734739235197671814e-01,2.079820991406646780e-01
4.240438554732977039e-01,-8.961105410333680688e-02,4.620490250453068715e-01
5.401076261748189999e-01,-2.257481508583492058e-02,4.202131542308653600e-01
3.808162576992959458e-01,7.633963012140356774e-01,-4.875653606470751189e-01
2.596219438316529349e-01,-3.405628198960437558e-01,-7.601984016716343273e-01
4.597856166721594473e-01,1.828201821853718823e-01,-3.688915411022268831e-01
-2.459836930810452849e-01,-2.282253489695507120e-01,4.807434064270554863e-01
1.184693020000451291e-01,7.215924040107355442e-01,2.532108674918296387e-01
2.736692914609528682e-01,-1.850011159169047126e-01,-3.508451711136617579e-01
4.511058068902509266e-01,8.908139979253153484e-01,8.992138374354621266e-01
-6.803384399041541020e-01,8.516869525055681400e-01,-7.560684794494232364e-02
4.806625265228141597e-01,2.898951715661088890e-01,-6.326917197373040924e-01
6.957014780816357380e-01,-7.323695267470342607e-01,7.020760553867388953e-01
7.444598001771720597e-01,5.777999703108411822e-01,8.978584322065805701e-01
-2.932612442725714974e-01,-8.191944646730762170e-01,5.023947435286828522e-01
-7.921698031242694338e-01,-9.604765267580028798e-02,-2.976398158625357393e-01
4.284488327926088136e-01,7.541546982371283292e-02,-7.978685991304184100e-01
-8.432931748153900120e-01,-9.473202919535459454e-01,7.055042176451165048e-02
4.473238069029772390e-01,-5.513899846149536987e-01,-4.534047401275689282e-01
-3.462185046853576420e-01,-7.182447702944123602e-01,4.486726318224816268e-01
-2.324555568339208289e-01,-6.758470579140565260e-01,6.583650847483644153e-01
-2.708249926272863206e-01,-5.977443266827591195e-01,3.606980160950867820e-02
-6.231902626115293220e-01,1.435456364240450533e-02,9.793181667603916285e-01
-7.537486409067617465e-02,-4.815832444836884996e-01,-9.422463746520546302e-01
-9.560290512738613966e-01,-7.804484622245553282e-01,6.559269536972711645e-01
3.170997988436257131e-01,-2.395717978647922131e-01,-7.773176176522995640e-01
7.355293408687189061e-01,-2.405373907418797419e-01,-6.252782650134516285e-01
-1.838696819884597655e-01,-1.241412148839018403e-01,-2.974046343379943558e-02
-5.183252907733599812e-01,2.529269070861743796e-01,-8.627283017116866848e-01
-2.300058052645708173e-01,-3.264268755467225613e-01,-6.488653489760685122e-01
-6.723558574237253893e-01,2.650894050576315664e-01,-5.057416421992892985e-01
-2.578757495658912102e-01,5.843218670843193241e-01,-7.654156587979965565e-03
-6.483931211579119225e-01,6.055079846961499701e-01,5.723516776076016388e-01
-9.499464261706498380e-01,-5.958888124858281454e-01,-9.157159369375396096e-01
-9.524704097833187610e-01,8.042688741742873848e-01,-2.263046109506063885e-01
3.507653119629161598e-01,-4.984627457825747676e-01,-7.678336922420874178e-01
-5.000154429939680512e-01,-9.243865158182695829e-01,-5.850817953959022155e-01
-1.545572340614538298e-01,-3.735557075038589137e-01,-2.230145637317075824e-01
9.676353538575772628e-01,-1.347168239034135517e-02,-6.556861748112292609e-01
-1.007688061494558251e-01,2.765779769183849268e-01,6.398617518939300197e-01
9.570716828738359272e-01,1.445778900450740423e-01,3.302959732240817736e-02
-9.471149028477590104e-01,-5.612299472080417573e-01,-9.242162862592733230e-01
1.788766498856315668e-01,-5.881778030115984990e-01,-3.285387369608816499e-03
-3.515994121275665130e-01,2.316120475346514773e-01,-8.033944640411949667e-01
-2.385461941166555633e-02,5.509059021499695952e-01,1.889981694392020017e-01
8.487690107511367543e-01,2.969135645962350800e-01,-8.297704628804938309e-01
-8.808911556021090661e-01,-8.869183187133593549e-01,3.206641029496659634e-01
6.371088518193193106e-01,1.966101195462939266e-01,-4.141043929270700197e-01
-7.307399019260574224e-01,8.253049149133109275e-01,1.461975423547861030e-01
-3.949492850923386200e-03,-6.528567068095783021e-01,1.304436026001558613e-01
-3.842881940382874006e-01,7.592718625658059217e-01,7.680268637158012002e-01
9.190842843098196990e-01,-7.659974982773598562e-02,7.437812771034006953e-01
8.995473280895773804e-01,-5.427113006442232379e-01,7.782222029458818469e-02
-9.727490614489189280e-01,1.567957313368517624e-01,9.943341981240381156e-01
9.864245030241118872e-01,6.786615457138660545e-01,-7.747828856458991442e-01
9.176967312476989047e-01,3.195216211122968719e-01,-8.577170582547775091e-01
6.734140343649501759e-01,4.878558337227061337e-01,5.201134775954541212e-02
-4.815270240518993994e-01,-1.179325658175829350e-01,9.436535876253386856e-01
5.770943719862346999e-01,5.327688828145891176e-01,-9.885817543402186658e-01
-1.968439138366573360e-02,9.412908215965396508e-01,7.799336936658827213e-01
-7.272885326657818617e-01,-9.872508893263955976e-01,5.279425349309811999e-01
6.021909212827436519e-01,-3.893839483792518319e-01,-7.569876496465910432e-01
-4.245119575979534599e-01,7.744380363286595959e-01,-7.465782401337202057e-01
3.845451806291571017e-01,-6.604864721215832901e-01,8.992909520834238002e-01
5.683046066085251091e-01,9.723148568613897424e-01,-8.576136596387973210e-01
7.275679899293583386e-01,-7.226955719893246588e-01,8.137012017980027601e-02
3.862719974583821436e-01,-6.218184472480001723e-01,7.698305540871570596e-01
-3.923014495005814339e-01,-8.277623279917618593e-01,2.684377056263500538e-01
-5.707392257347811970e-01,-3.530023145773180104e-01,-7.762485978078954574e-01
9.092509438436209290e-01,-5.118638127270151994e-01,-1.159999599288457084e-01
6.115254002657584120e-01,6.977496484389278386e-02,-5.293765042385265573e-01
-8.857831920497640787e-01,-3.706743918885480049e-01,-5.739167721583005033e-01
-4.253913358482985796e-01,-2.937850975494797900e-01,5.263855026645347657e-02
-1.418962145696371913e-01,4.617794163224386850e-01,-4.628882967285898875e-01
-8.361241973833744012e-02,6.447779129448414359e-01,9.574804818893702940e-01
1.655971008488366092e-01,-5.754976271677825217e-01,-9.461718947072499386e-01
6.709236558616218371e-01,-7.102022941665315781e-01,-1.484750804208401220e-03
-5.213415028262939899e-01,-6.944767373936733268e-01,-9.791083520719736644e-01
2.635387205279222655e-01,9.833837096072661765e-02,-5.195274711368469411e-02
-8.912715288981085671e-01,6.472936629518679652e-01,-4.690064775779181350e-01
-2.511366530596250701e-01,9.588966573874786459e-01,1.082894309777893138e-01
-4.602092665906205582e-01,-3.948548713970296831e-01,-1.218140224235602087e-01
8.376616096231741526e-01,-6.831909398355096030e-02,-3.734073269123183714e-02
-8.304821553532235612e-01,9.843351260721260321e-01,-5.805068064721716770e-01
4.497824511582604323e-02,-4.194580710763085030e-01,-8.648993519727476986e-02
1.734715597872924508e-01,5.205694779182694631e-01,-3.274151620417120601e-01
-7.559567616735101137e-01,-1.818497000064684954e-01,8.254938490215801838e-01
-3.753740686042563723e-01,1.936287715294759959e-01,2.413146165672526156e-01
6.544619036217709240e-01,6.595584412995112444e-01,9.574578662334842782e-01
8.669544668832265266e-01,-2.720378522705584334e-01,-5.781449630174717580e-01
-6.007319967709359165e-01,-2.990128550748130110e-01,6.717358503226880106e-01
-3.708129021169259687e-01,5.082882293329169521e-01,8.596735589730410965e-01
9.719521285665218002e-01,6.920641768107276270e-01,6.941953038715515945e-01
6.012957629000352799e-01,-7.900033642391941502e-01,7.230466651250802013e-01
6.365297818436355115e-02,-3.855938491530634948e-01,-9.539247817427904952e-01
3.326436384349396036e-02,-6.544296783520293648e-01,-3.485141672387259693e-01
5.058105131340868699e-01,-8.188004345272659190e-01,8.490697892072314179e-01
-3.026148887966637613e-01,-3.815452693660581485e-01,-6.650702660519811626e-01
-1.754294873830735124e-01,-2.947665623066220153e-01,-5.770758104774462716e-01
8.513366263360910846e-01,9.537095596653106799e-01,-9.850740690394874655e-01
-3.304043134688121608e-01,-7.900537259379420973e-01,6.154044848974955517e-01
-1.954951333173988726e-01,9.306471114467129713e-01,7.942681377097824402e-01
7.176259435348624205e-01,-8.595167861878834081e-01,2.949139875615331974e-01
-5.016453317278837254e-01,-4.529942620102354045e-01,1.796134320312445798e-01
8.916457342958041821e-01,-9.443024236102681712e-02,-2.594724380361446148e-01
6.839687930060125431e-01,-9.646815204649099584e-01,-9.913869485632846867e-01
3.510814752633810709e-01,4.025019914682137490e-02,8.143305863515808429e-01
-8.402631340958355288e-01,-4.504680760232915304e-02,-2.156386690384926030e-01
2.309698359963527903e-01,-4.307246024120625627e-02,-3.951875702154628023e-01
7.092480984143845202e-01,1.800476248694042880e-01,6.969522477823932860e-01
2.985308571663698451e-01,6.245651595630818953e-01,9.296584943835839443e-01
3.257996305067121234e-01,-9.673818658292687722e-01,-9.345209785217680754e-01
-6.537894134608293051e-01,6.458041318556233534e-01,7.885736173299890961e-01
-1.412884114010035663e-01,-3.988230828380474602e-01,-4.750557891081923501e-01
7.119224787977780355e-01,7.928823471330017636e-01,-1.038199044706873408e-01
-4.540259184647101875e-01,-4.076396622889959520e-01,-5.001995844998234908e-01
-9.561378032672365190e-01,-6.080430109419499018e-02,-5.633706146961288130e-01
-6.822966691992438104e-01,8.902434297717438660e-01,8.128741628679252429e-01
1.160949304907603619e-01,-3.566685129463715853e-01,-8.950624997855538556e-01
-3.071160592310790971e-01,9.374689546671131080e-01,1.921102677870560882e-01
-6.303883627578592552e-01,8.295894872489302241e-01,-4.837568793228030906e-01
2.238451119659532473e-01,-6.896853611554805141e-01,5.526313620827969508e-01
4.708778483029218975e-02,3.219138509438173035e-01,5.877181857929389963e-01
-1.772149437587924314e-01,-1.609990070971205611e-01,6.264640509575587490e-01
-2.885441438801223946e-01,-9.869405104255162264e-01,-6.438937901724772761e-01
-3.191705245255505030e-01,3.540870550522328131e-01,-8.663626612948160943e-01
3.896884626284240483e-01,-1.019414868689354492e-01,9.924262715948219959e-01
-7.235340695847980452e-01,7.670241755600364364e-01,-5.317564743198228694e-01
